"","year","month","day","temp","hd","precp","sunhr"
"1465","2017","1","4","21.3 ","82 ","0.0 ","6.9 "
"1466","2017","1","5","21.3 ","80 ","0.0 ","6.8 "
"1467","2017","1","6","20.8 ","82 ","0.0 ","6.9 "
"1468","2017","1","7","22.4 ","77 ","0.0 ","6.7 "
"1469","2017","1","8","22.6 ","75 ","0.0 ","9.9 "
"1470","2017","1","9","20.4 ","74 ","0.0 ","9.1 "
"1471","2017","1","10","19.6 ","72 ","0.0 ","8.4 "
"1472","2017","1","11","20.1 ","73 ","0.0 ","8.5 "
"1473","2017","1","12","20.5 ","80 ","0.0 ","8.1 "
"1474","2017","1","13","19.9 ","78 ","0.0 ","4.4 "
"1475","2017","1","14","17.1 ","78 ","0.0 ","1.2 "
"1476","2017","1","15","17.5 ","73 ","0.0 ","2.8 "
"1477","2017","1","16","18.0 ","72 ","0.0 ","8.5 "
"1478","2017","1","17","18.8 ","73 ","0.0 ","8.2 "
"1479","2017","1","18","20.2 ","79 ","0.0 ","8.3 "
"1480","2017","1","19","21.0 ","78 ","0.0 ","10.0 "
"1481","2017","1","20","17.5 ","74 ","0.0 ","6.1 "
"1482","2017","1","21","15.5 ","67 ","0.0 ","1.1 "
"1483","2017","1","22","16.8 ","64 ","0.0 ","2.9 "
"1484","2017","1","23","17.5 ","62 ","0.0 ","4.0 "
"1485","2017","1","24","17.6 ","67 ","0.0 ","3.1 "
"1486","2017","1","25","17.3 ","71 ","0.0 ","5.1 "
"1487","2017","1","26","17.1 ","70 ","0.0 ","9.9 "
"1488","2017","1","27","18.4 ","68 ","0.0 ","10.4 "
"1489","2017","1","28","19.0 ","74 ","0.0 ","10.2 "
"1490","2017","1","29","20.7 ","75 ","0.0 ","7.1 "
"1491","2017","1","30","20.8 ","72 ","0.0 ","9.0 "
"1492","2017","1","31","18.3 ","73 ","0.0 ","1.2 "
"1493","2017","2","1","19.3 ","74 ","T ","0.7 "
"1494","2017","2","2","18.1 ","71 ","0.0 ","6.9 "
"1495","2017","2","3","18.7 ","73 ","0.0 ","8.3 "
"1496","2017","2","4","19.1 ","80 ","0.0 ","0.3 "
"1497","2017","2","5","19.5 ","79 ","0.0 ","0.3 "
"1498","2017","2","6","19.2 ","74 ","0.0 ","8.1 "
"1499","2017","2","7","19.2 ","68 ","0.0 ","6.1 "
"1500","2017","2","8","19.3 ","72 ","0.0 ","9.9 "
"1501","2017","2","9","15.1 ","65 ","0.0 ","5.8 "
"1502","2017","2","10","13.7 ","56 ","0.0 ","0.9 "
"1503","2017","2","11","12.1 ","75 ","0.5 ","0.0 "
"1504","2017","2","12","15.4 ","66 ","0.5 ","3.1 "
"1505","2017","2","13","17.2 ","67 ","0.0 ","10.2 "
"1506","2017","2","14","17.8 ","68 ","0.0 ","10.3 "
"1507","2017","2","15","18.0 ","69 ","0.0 ","10.4 "
"1508","2017","2","16","19.0 ","66 ","0.0 ","8.6 "
"1509","2017","2","17","21.9 ","57 ","0.0 ","10.2 "
"1510","2017","2","18","19.9 ","74 ","0.0 ","8.6 "
"1511","2017","2","19","20.2 ","74 ","0.0 ","9.2 "
"1512","2017","2","20","24.1 ","72 ","0.0 ","6.0 "
"1513","2017","2","21","22.2 ","74 ","0.0 ","6.7 "
"1514","2017","2","22","23.2 ","77 ","0.0 ","2.6 "
"1515","2017","2","23","22.2 ","75 ","0.0 ","8.3 "
"1516","2017","2","24","16.0 ","73 ","0.0 ","1.5 "
"1517","2017","2","25","17.1 ","74 ","0.0 ","4.9 "
"1518","2017","2","26","16.7 ","71 ","0.0 ","8.9 "
"1519","2017","2","27","17.8 ","67 ","0.0 ","7.3 "
"1520","2017","2","28","18.9 ","68 ","0.0 ","10.2 "
"1521","2017","3","1","19.1 ","69 ","0.0 ","10.7 "
"1522","2017","3","2","18.7 ","61 ","0.0 ","9.9 "
"1523","2017","3","3","18.5 ","60 ","0.0 ","5.3 "
"1524","2017","3","4","21.6 ","63 ","0.0 ","9.8 "
"1525","2017","3","5","23.6 ","67 ","0.0 ","9.5 "
"1526","2017","3","6","21.1 ","71 ","0.5 ","8.7 "
"1527","2017","3","7","17.1 ","70 ","T ","0.0 "
"1528","2017","3","8","15.7 ","81 ","0.5 ","0.0 "
"1529","2017","3","9","19.7 ","72 ","0.0 ","6.7 "
"1530","2017","3","10","22.3 ","75 ","11.8 ","3.1 "
"1531","2017","3","11","21.5 ","79 ","0.0 ","6.6 "
"1532","2017","3","12","23.0 ","78 ","0.0 ","8.3 "
"1533","2017","3","13","25.0 ","73 ","0.0 ","10.5 "
"1534","2017","3","14","19.4 ","70 ","0.0 ","4.4 "
"1535","2017","3","15","19.9 ","67 ","0.0 ","2.3 "
"1536","2017","3","16","20.6 ","71 ","0.0 ","2.3 "
"1537","2017","3","17","21.6 ","73 ","0.0 ","8.0 "
"1538","2017","3","18","23.1 ","74 ","0.0 ","2.6 "
"1539","2017","3","19","23.6 ","75 ","0.0 ","2.0 "
"1540","2017","3","20","24.7 ","75 ","0.0 ","5.3 "
"1541","2017","3","21","24.5 ","72 ","0.0 ","8.2 "
"1542","2017","3","22","22.6 ","72 ","T ","8.0 "
"1543","2017","3","23","23.6 ","69 ","0.0 ","10.1 "
"1544","2017","3","24","23.0 ","72 ","0.0 ","7.8 "
"1545","2017","3","25","22.3 ","71 ","0.0 ","8.1 "
"1546","2017","3","26","16.2 ","78 ","T ","0.0 "
"1547","2017","3","27","21.2 ","64 ","0.0 ","9.2 "
"1548","2017","3","28","22.5 ","63 ","0.0 ","7.9 "
"1549","2017","3","29","23.9 ","57 ","0.0 ","5.0 "
"1550","2017","3","30","24.4 ","65 ","0.0 ","6.0 "
"1551","2017","3","31","24.0 ","71 ","0.0 ","8.4 "
"1552","2017","4","1","18.5 ","64 ","1.0 ","4.4 "
"1553","2017","4","2","20.3 ","44 ","0.0 ","10.9 "
"1554","2017","4","3","21.7 ","52 ","0.0 ","11.0 "
"1555","2017","4","4","22.5 ","60 ","0.0 ","9.3 "
"1556","2017","4","5","24.0 ","56 ","0.0 ","10.5 "
"1557","2017","4","6","25.1 ","63 ","0.0 ","4.7 "
"1558","2017","4","7","25.2 ","74 ","0.0 ","1.8 "
"1559","2017","4","8","26.2 ","75 ","0.0 ","10.4 "
"1560","2017","4","9","26.1 ","80 ","0.0 ","5.7 "
"1561","2017","4","10","27.3 ","70 ","0.0 ","7.8 "
"1562","2017","4","11","27.2 ","77 ","1.0 ","3.8 "
"1563","2017","4","12","21.4 ","90 ","30.5 ","0.0 "
"1564","2017","4","13","19.9 ","86 ","3.5 ","0.0 "
"1565","2017","4","14","24.4 ","76 ","0.0 ","7.9 "
"1566","2017","4","15","26.8 ","72 ","0.0 ","10.7 "
"1567","2017","4","16","27.5 ","72 ","0.0 ","8.9 "
"1568","2017","4","17","27.9 ","75 ","0.0 ","9.3 "
"1569","2017","4","18","27.2 ","78 ","0.0 ","8.2 "
"1570","2017","4","19","27.8 ","77 ","1.0 ","10.1 "
"1571","2017","4","20","27.7 ","74 ","0.0 ","5.6 "
"1572","2017","4","21","27.7 ","73 ","0.5 ","5.1 "
"1573","2017","4","22","21.7 ","81 ","25.5 ","0.0 "
"1574","2017","4","23","21.7 ","79 ","1.0 ","0.0 "
"1575","2017","4","24","24.2 ","75 ","0.5 ","2.3 "
"1576","2017","4","25","26.2 ","73 ","0.0 ","4.1 "
"1577","2017","4","26","27.6 ","76 ","0.0 ","9.1 "
"1578","2017","4","27","22.2 ","79 ","T ","0.7 "
"1579","2017","4","28","21.5 ","62 ","0.0 ","9.4 "
"1580","2017","4","29","24.0 ","57 ","0.0 ","11.2 "
"1581","2017","4","30","25.2 ","55 ","0.0 ","11.8 "
"1582","2017","5","1","26.4 ","57 ","0.0 ","9.3 "
"1583","2017","5","2","27.7 ","63 ","0.0 ","9.9 "
"1584","2017","5","3","28.2 ","69 ","0.0 ","10.4 "
"1585","2017","5","4","28.3 ","72 ","0.0 ","9.5 "
"1586","2017","5","5","28.7 ","70 ","0.0 ","10.1 "
"1587","2017","5","6","28.7 ","71 ","0.0 ","10.4 "
"1588","2017","5","7","27.6 ","72 ","0.0 ","10.6 "
"1589","2017","5","8","28.0 ","74 ","0.0 ","11.0 "
"1590","2017","5","9","28.7 ","71 ","0.0 ","12.0 "
"1591","2017","5","10","28.7 ","72 ","0.0 ","6.7 "
"1592","2017","5","11","29.3 ","70 ","0.0 ","4.6 "
"1593","2017","5","12","29.6 ","69 ","0.0 ","8.5 "
"1594","2017","5","13","29.0 ","73 ","0.0 ","5.0 "
"1595","2017","5","14","29.2 ","68 ","0.0 ","9.7 "
"1596","2017","5","15","28.3 ","71 ","0.0 ","4.8 "
"1597","2017","5","16","24.7 ","88 ","46.0 ","0.0 "
"1598","2017","5","17","25.8 ","73 ","0.0 ","6.1 "
"1599","2017","5","18","27.3 ","72 ","0.5 ","3.2 "
"1600","2017","5","19","26.3 ","76 ","3.0 ","0.7 "
"1601","2017","5","20","24.6 ","85 ","2.0 ","0.0 "
"1602","2017","5","21","27.5 ","74 ","0.0 ","11.0 "
"1603","2017","5","22","28.3 ","71 ","0.0 ","9.5 "
"1604","2017","5","23","28.8 ","71 ","0.0 ","9.9 "
"1605","2017","5","24","28.3 ","79 ","2.5 ","3.2 "
"1606","2017","5","25","27.6 ","76 ","0.0 ","2.3 "
"1607","2017","5","26","27.2 ","62 ","0.0 ","2.8 "
"1608","2017","5","27","27.7 ","68 ","0.0 ","1.9 "
"1609","2017","5","28","26.9 ","74 ","0.0 ","0.2 "
"1610","2017","5","29","28.4 ","71 ","0.0 ","8.0 "
"1611","2017","5","30","26.1 ","89 ","25.5 ","0.1 "
"1612","2017","5","31","28.1 ","77 ","T ","8.1 "
"1613","2017","6","1","27.9 ","86 ","17.0 ","1.7 "
"1614","2017","6","2","28.5 ","85 ","1.0 ","0.1 "
"1615","2017","6","3","28.3 ","89 ","12.0 ","0.4 "
"1616","2017","6","4","26.5 ","91 ","60.0 ","0.3 "
"1617","2017","6","5","28.7 ","81 ","1.5 ","5.7 "
"1618","2017","6","6","29.9 ","78 ","0.0 ","11.9 "
"1619","2017","6","7","30.3 ","82 ","0.0 ","10.5 "
"1620","2017","6","8","30.0 ","77 ","5.5 ","6.9 "
"1621","2017","6","9","30.2 ","73 ","0.0 ","10.9 "
"1622","2017","6","10","30.7 ","79 ","0.0 ","12.6 "
"1623","2017","6","11","31.0 ","72 ","0.0 ","10.7 "
"1624","2017","6","12","30.9 ","72 ","8.5 ","11.4 "
"1625","2017","6","13","29.7 ","78 ","2.5 ","8.2 "
"1626","2017","6","14","27.9 ","86 ","13.5 ","0.0 "
"1627","2017","6","15","26.0 ","88 ","52.0 ","0.0 "
"1628","2017","6","16","27.6 ","87 ","20.0 ","3.7 "
"1629","2017","6","17","26.7 ","93 ","51.0 ","0.0 "
"1630","2017","6","18","27.6 ","87 ","6.8 ","0.7 "
"1631","2017","6","19","28.8 ","79 ","T ","1.0 "
"1632","2017","6","20","29.2 ","77 ","T ","3.2 "
"1633","2017","6","21","29.9 ","72 ","0.0 ","10.0 "
"1634","2017","6","22","30.3 ","72 ","0.0 ","11.8 "
"1635","2017","6","23","30.1 ","74 ","0.0 ","10.0 "
"1636","2017","6","24","30.0 ","75 ","0.0 ","9.4 "
"1637","2017","6","25","30.3 ","72 ","0.0 ","10.0 "
"1638","2017","6","26","30.4 ","75 ","T ","12.1 "
"1639","2017","6","27","30.3 ","76 ","0.0 ","10.0 "
"1640","2017","6","28","30.3 ","75 ","0.0 ","9.5 "
"1641","2017","6","29","29.8 ","73 ","0.0 ","9.1 "
"1642","2017","6","30","29.9 ","69 ","0.2 ","7.4 "
"1643","2017","7","1","30.5 ","70 ","0.0 ","12.5 "
"1644","2017","7","2","29.6 ","74 ","26.0 ","8.3 "
"1645","2017","7","3","30.0 ","72 ","2.5 ","12.5 "
"1646","2017","7","4","28.3 ","82 ","25.0 ","4.0 "
"1647","2017","7","5","30.2 ","72 ","0.0 ","8.9 "
"1648","2017","7","6","29.2 ","78 ","1.5 ","7.4 "
"1649","2017","7","7","29.4 ","74 ","0.0 ","6.8 "
"1650","2017","7","8","29.5 ","75 ","6.5 ","7.6 "
"1651","2017","7","9","30.1 ","76 ","0.0 ","9.0 "
"1652","2017","7","10","30.4 ","76 ","0.0 ","9.8 "
"1653","2017","7","11","30.5 ","74 ","0.0 ","11.9 "
"1654","2017","7","12","30.1 ","72 ","0.0 ","9.8 "
"1655","2017","7","13","30.0 ","74 ","0.4 ","8.1 "
"1656","2017","7","14","29.5 ","77 ","3.0 ","4.8 "
"1657","2017","7","15","29.1 ","80 ","39.5 ","5.5 "
"1658","2017","7","16","28.2 ","82 ","10.5 ","5.2 "
"1659","2017","7","17","29.0 ","81 ","0.0 ","0.2 "
"1660","2017","7","18","29.5 ","79 ","20.0 ","5.3 "
"1661","2017","7","19","29.9 ","73 ","0.0 ","9.2 "
"1662","2017","7","20","30.4 ","71 ","0.0 ","9.6 "
"1663","2017","7","21","30.7 ","74 ","0.0 ","6.8 "
"1664","2017","7","22","30.2 ","77 ","0.0 ","0.5 "
"1665","2017","7","23","29.9 ","79 ","5.0 ","4.7 "
"1666","2017","7","24","29.7 ","79 ","0.0 ","4.9 "
"1667","2017","7","25","29.3 ","71 ","0.0 ","8.6 "
"1668","2017","7","26","29.3 ","72 ","0.5 ","7.7 "
"1669","2017","7","27","29.9 ","73 ","20.0 ","7.4 "
"1670","2017","7","28","30.4 ","75 ","T ","5.6 "
"1671","2017","7","29","29.1 ","84 ","4.0 ","0.0 "
"1672","2017","7","30","28.6 ","82 ","81.0 ","1.3 "
"1673","2017","7","31","26.8 ","92 ","261.5 ","0.0 "
"1674","2017","8","1","26.4 ","91 ","118.5 ","0.0 "
"1675","2017","8","2","27.4 ","85 ","30.0 ","2.1 "
"1676","2017","8","3","29.5 ","78 ","0.5 ","9.6 "
"1677","2017","8","4","29.8 ","76 ","0.5 ","10.2 "
"1678","2017","8","5","30.1 ","75 ","0.0 ","10.2 "
"1679","2017","8","6","30.4 ","75 ","0.0 ","7.8 "
"1680","2017","8","7","30.4 ","75 ","0.0 ","9.4 "
"1681","2017","8","8","30.3 ","75 ","0.0 ","7.3 "
"1682","2017","8","9","30.1 ","73 ","T ","7.2 "
"1683","2017","8","10","30.4 ","73 ","T ","7.4 "
"1684","2017","8","11","30.3 ","74 ","3.5 ","7.8 "
"1685","2017","8","12","30.5 ","72 ","0.0 ","7.0 "
"1686","2017","8","13","30.4 ","72 ","0.0 ","9.4 "
"1687","2017","8","14","30.4 ","70 ","0.0 ","10.3 "
"1688","2017","8","15","30.3 ","70 ","0.0 ","10.0 "
"1689","2017","8","16","30.4 ","68 ","0.0 ","8.9 "
"1690","2017","8","17","30.6 ","63 ","0.0 ","10.8 "
"1691","2017","8","18","31.1 ","66 ","0.0 ","11.1 "
"1692","2017","8","19","31.4 ","68 ","0.0 ","11.0 "
"1693","2017","8","20","31.0 ","71 ","0.0 ","9.0 "
"1694","2017","8","21","30.5 ","76 ","0.0 ","1.9 "
"1695","2017","8","22","29.2 ","76 ","7.0 ","2.2 "
"1696","2017","8","23","30.0 ","67 ","0.0 ","4.0 "
"1697","2017","8","24","28.5 ","78 ","1.5 ","1.7 "
"1698","2017","8","25","29.4 ","75 ","0.0 ","6.6 "
"1699","2017","8","26","29.9 ","75 ","0.0 ","2.7 "
"1700","2017","8","27","29.1 ","76 ","4.0 ","4.2 "
"1701","2017","8","28","29.8 ","69 ","0.0 ","9.3 "
"1702","2017","8","29","30.1 ","72 ","0.0 ","7.2 "
"1703","2017","8","30","29.6 ","73 ","31.0 ","6.2 "
"1704","2017","8","31","29.0 ","79 ","0.0 ","0.0 "
"1705","2017","9","1","28.0 ","79 ","3.5 ","0.1 "
"1706","2017","9","2","28.8 ","77 ","1.5 ","1.5 "
"1707","2017","9","3","29.3 ","71 ","5.0 ","5.9 "
"1708","2017","9","4","29.4 ","74 ","17.5 ","9.5 "
"1709","2017","9","5","29.8 ","72 ","0.0 ","10.5 "
"1710","2017","9","6","29.6 ","79 ","0.0 ","4.2 "
"1711","2017","9","7","28.6 ","80 ","12.0 ","4.4 "
"1712","2017","9","8","29.0 ","78 ","0.0 ","7.1 "
"1713","2017","9","9","29.6 ","74 ","0.0 ","10.0 "
"1714","2017","9","10","29.9 ","71 ","0.0 ","7.3 "
"1715","2017","9","11","30.1 ","68 ","0.0 ","9.9 "
"1716","2017","9","12","30.4 ","68 ","0.0 ","10.2 "
"1717","2017","9","13","30.4 ","68 ","0.0 ","8.3 "
"1718","2017","9","14","29.9 ","67 ","0.0 ","10.2 "
"1719","2017","9","15","29.9 ","68 ","0.0 ","7.7 "
"1720","2017","9","16","30.2 ","67 ","0.0 ","11.0 "
"1721","2017","9","17","30.5 ","63 ","0.0 ","9.6 "
"1722","2017","9","18","30.3 ","58 ","0.0 ","10.4 "
"1723","2017","9","19","30.0 ","55 ","0.0 ","3.6 "
"1724","2017","9","20","30.5 ","56 ","0.0 ","7.2 "
"1725","2017","9","21","30.3 ","64 ","0.0 ","9.2 "
"1726","2017","9","22","31.0 ","61 ","0.0 ","9.6 "
"1727","2017","9","23","31.1 ","67 ","0.0 ","9.0 "
"1728","2017","9","24","31.1 ","69 ","0.0 ","7.8 "
"1729","2017","9","25","30.9 ","70 ","0.0 ","8.4 "
"1730","2017","9","26","30.6 ","71 ","T ","8.2 "
"1731","2017","9","27","30.6 ","71 ","0.0 ","8.3 "
"1732","2017","9","28","30.4 ","70 ","0.0 ","10.1 "
"1733","2017","9","29","29.5 ","73 ","T ","6.1 "
"1734","2017","9","30","30.1 ","70 ","0.0 ","9.2 "
"1735","2017","10","1","30.6 ","72 ","0.0 ","9.6 "
"1736","2017","10","2","30.5 ","73 ","0.0 ","8.1 "
"1737","2017","10","3","30.4 ","72 ","0.0 ","6.0 "
"1738","2017","10","4","30.3 ","72 ","0.0 ","4.8 "
"1739","2017","10","5","29.7 ","72 ","0.0 ","8.3 "
"1740","2017","10","6","29.9 ","75 ","0.0 ","8.1 "
"1741","2017","10","7","30.2 ","71 ","0.0 ","8.8 "
"1742","2017","10","8","29.9 ","74 ","0.0 ","0.4 "
"1743","2017","10","9","30.4 ","72 ","0.0 ","8.3 "
"1744","2017","10","10","30.6 ","70 ","0.0 ","10.9 "
"1745","2017","10","11","30.7 ","71 ","0.0 ","10.6 "
"1746","2017","10","12","30.3 ","69 ","0.0 ","5.1 "
"1747","2017","10","13","26.9 ","77 ","9.0 ","0.0 "
"1748","2017","10","14","25.6 ","93 ","19.5 ","0.0 "
"1749","2017","10","15","26.3 ","88 ","11.0 ","0.2 "
"1750","2017","10","16","28.3 ","81 ","0.0 ","7.4 "
"1751","2017","10","17","28.4 ","78 ","0.0 ","5.7 "
"1752","2017","10","18","27.4 ","76 ","0.0 ","7.5 "
"1753","2017","10","19","26.6 ","75 ","0.0 ","9.1 "
"1754","2017","10","20","25.7 ","73 ","0.0 ","6.1 "
"1755","2017","10","21","23.7 ","65 ","0.0 ","7.2 "
"1756","2017","10","22","23.2 ","54 ","0.0 ","8.6 "
"1757","2017","10","23","23.5 ","59 ","0.0 ","9.8 "
"1758","2017","10","24","24.5 ","64 ","0.0 ","9.8 "
"1759","2017","10","25","24.5 ","64 ","0.0 ","10.3 "
"1760","2017","10","26","24.5 ","63 ","0.0 ","9.8 "
"1761","2017","10","27","23.6 ","64 ","0.0 ","10.0 "
"1762","2017","10","28","23.5 ","66 ","0.0 ","9.4 "
"1763","2017","10","29","23.5 ","60 ","0.0 ","9.6 "
"1764","2017","10","30","22.7 ","59 ","0.0 ","9.9 "
"1765","2017","10","31","23.4 ","60 ","0.0 ","9.8 "
"1766","2017","11","1","24.1 ","67 ","0.0 ","10.5 "
"1767","2017","11","2","25.3 ","74 ","T ","3.9 "
"1768","2017","11","3","24.9 ","76 ","0.0 ","2.9 "
"1769","2017","11","4","23.9 ","63 ","0.0 ","6.2 "
"1770","2017","11","5","23.0 ","66 ","0.0 ","4.8 "
"1771","2017","11","6","24.3 ","74 ","0.0 ","0.2 "
"1772","2017","11","7","25.3 ","77 ","0.0 ","9.3 "
"1773","2017","11","8","25.5 ","74 ","0.0 ","8.8 "
"1774","2017","11","9","25.6 ","71 ","0.0 ","9.3 "
"1775","2017","11","10","25.5 ","77 ","0.0 ","2.9 "
"1776","2017","11","11","24.0 ","83 ","0.5 ","0.0 "
"1777","2017","11","12","23.2 ","81 ","1.0 ","0.7 "
"1778","2017","11","13","24.1 ","78 ","T ","0.6 "
"1779","2017","11","14","24.9 ","78 ","0.0 ","6.6 "
"1780","2017","11","15","25.0 ","75 ","0.0 ","3.0 "
"1781","2017","11","16","25.1 ","75 ","0.0 ","9.5 "
"1782","2017","11","17","26.5 ","69 ","0.0 ","9.4 "
"1783","2017","11","18","25.7 ","66 ","0.0 ","9.6 "
"1784","2017","11","19","22.1 ","65 ","0.0 ","0.8 "
"1785","2017","11","20","22.4 ","71 ","0.0 ","6.7 "
"1786","2017","11","21","23.1 ","73 ","0.0 ","9.1 "
"1787","2017","11","22","22.5 ","75 ","0.0 ","2.7 "
"1788","2017","11","23","20.1 ","65 ","0.0 ","6.9 "
"1789","2017","11","24","20.0 ","63 ","0.0 ","0.7 "
"1790","2017","11","25","21.4 ","68 ","0.0 ","9.0 "
"1791","2017","11","26","22.9 ","70 ","0.0 ","4.8 "
"1792","2017","11","27","22.9 ","74 ","0.0 ","5.8 "
"1793","2017","11","28","24.1 ","78 ","0.0 ","9.6 "
"1794","2017","11","29","24.1 ","79 ","0.0 ","8.0 "
"1795","2017","11","30","23.1 ","80 ","0.0 ","3.0 "
"1796","2017","12","1","22.0 ","74 ","0.0 ","3.7 "
"1797","2017","12","2","21.7 ","76 ","0.0 ","1.0 "
"1798","2017","12","3","21.9 ","78 ","0.0 ","0.4 "
"1799","2017","12","4","20.8 ","71 ","0.0 ","9.7 "
"1800","2017","12","5","19.2 ","64 ","0.0 ","8.3 "
"1801","2017","12","6","18.3 ","69 ","0.0 ","2.5 "
"1802","2017","12","7","19.8 ","73 ","0.0 ","7.5 "
"1803","2017","12","8","15.6 ","77 ","1.0 ","0.0 "
"1804","2017","12","9","15.6 ","79 ","0.5 ","1.8 "
"1805","2017","12","10","18.0 ","79 ","0.0 ","9.6 "
"1806","2017","12","11","18.9 ","71 ","0.0 ","6.6 "
"1807","2017","12","12","18.8 ","70 ","0.0 ","0.0 "
"1808","2017","12","13","20.2 ","76 ","0.0 ","4.7 "
"1809","2017","12","14","20.6 ","74 ","0.0 ","9.6 "
"1810","2017","12","15","20.4 ","79 ","0.0 ","8.6 "
"1811","2017","12","16","18.5 ","80 ","0.0 ","0.0 "
"1812","2017","12","17","16.1 ","67 ","0.0 ","6.0 "
"1813","2017","12","18","17.1 ","69 ","0.0 ","1.2 "
"1814","2017","12","19","17.0 ","71 ","0.0 ","3.7 "
"1815","2017","12","20","17.0 ","70 ","0.5 ","4.2 "
"1816","2017","12","21","17.7 ","61 ","0.0 ","9.5 "
"1817","2017","12","22","18.7 ","67 ","0.0 ","9.5 "
"1818","2017","12","23","19.5 ","75 ","0.0 ","9.8 "
"1819","2017","12","24","19.6 ","75 ","0.0 ","6.6 "
"1820","2017","12","25","19.5 ","59 ","0.0 ","1.6 "
"1821","2017","12","26","19.9 ","65 ","0.0 ","6.0 "
"1822","2017","12","27","19.7 ","72 ","0.0 ","8.5 "
"1823","2017","12","28","20.8 ","74 ","0.0 ","0.7 "
"1824","2017","12","29","20.4 ","76 ","0.0 ","8.4 "
"1825","2017","12","30","20.1 ","76 ","0.0 ","8.9 "
"1826","2017","12","31","18.1 ","73 ","0.0 ","6.2 "
